#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 02 10 21 50  96  3.0  4.5 99.00 99.00 99.00 999 1028.2  10.2  10.3   5.6 99.0 99.00
2013 02 10 22 50  97  2.1  3.1 99.00 99.00 99.00 999 1028.0   9.4  10.0   5.7 99.0 99.00
2013 02 10 23 50  94  1.2  2.1 99.00 99.00 99.00 999 1028.1   9.1   9.6   5.8 99.0 99.00
2013 02 11 00 50  87  2.1  3.0 99.00 99.00 99.00 999 1027.1   9.1   9.4   6.3 99.0 99.00
2013 02 11 01 50  83  0.9  1.8 99.00 99.00 99.00 999 1027.2   9.4   9.2   7.1 99.0 99.00
2013 02 11 02 50  61  0.4  1.4 99.00 99.00 99.00 999 1026.9   9.9   9.3   7.8 99.0 99.00
2013 02 11 03 50 357  0.5  1.2 99.00 99.00 99.00 999 1026.6   9.9   9.4   8.2 99.0 99.00
2013 02 11 04 50 264  1.1  1.8 99.00 99.00 99.00 999 1026.9  10.2   9.6   8.6 99.0 99.00
2013 02 11 06 50 222  0.1  0.8 99.00 99.00 99.00 999 1025.2  12.5  10.0  10.4 99.0 99.00
2013 02 11 07 50 260  0.5  1.5 99.00 99.00 99.00 999 1023.2  14.2  11.0  11.4 99.0 99.00
2013 02 11 08 50 219  0.2  1.1 99.00 99.00 99.00 999 1021.9  14.5  11.7  11.7 99.0 99.00
2013 02 11 09 50 167  0.0  0.6 99.00 99.00 99.00 999 1021.7  14.6  12.2  11.6 99.0 99.00
2013 02 11 10 50 167  0.1  0.7 99.00 99.00 99.00 999 1021.2  14.7  12.7  12.4 99.0 99.00
2013 02 11 11 50 167  0.1  0.5 99.00 99.00 99.00 999 1020.7  14.8  13.0  12.6 99.0 99.00
2013 02 11 12 50 167  0.0  0.4 99.00 99.00 99.00 999 1020.8  15.0  13.2  12.7 99.0 99.00
2013 02 11 13 50 167  0.0  0.2 99.00 99.00 99.00 999 1021.1  15.1  13.4  13.1 99.0 99.00
2013 02 11 14 50 167  0.0  0.3 99.00 99.00 99.00 999 1020.8  15.2  13.7  13.1 99.0 99.00
2013 02 11 15 50 167  0.0  0.3 99.00 99.00 99.00 999 1020.4  15.3  13.9  13.5 99.0 99.00
2013 02 11 16 50 167  0.0  0.3 99.00 99.00 99.00 999 1019.7  15.4  14.1  13.8 99.0 99.00
2013 02 11 17 50 167  0.0  0.0 99.00 99.00 99.00 999 1018.6  15.0  14.2  14.1 99.0 99.00
2013 02 11 18 50 167  0.0  0.5 99.00 99.00 99.00 999 1017.2  15.3  14.4  14.3 99.0 99.00
2013 02 11 19 50 167  0.1  0.4 99.00 99.00 99.00 999 1016.3  15.5  14.6  14.7 99.0 99.00
2013 02 11 20 50 329  0.1  0.9 99.00 99.00 99.00 999 1017.3  15.0  14.8  14.3 99.0 99.00
2013 02 11 21 50 167  0.3  1.6 99.00 99.00 99.00 999 1016.7  15.0  14.7  14.2 99.0 99.00
2013 02 11 22 50 159  0.3  1.1 99.00 99.00 99.00 999 1015.9  14.8  14.6  13.9 99.0 99.00
2013 02 11 23 50 169  0.7  2.2 99.00 99.00 99.00 999 1015.7  15.1  14.5  14.1 99.0 99.00
2013 02 12 01 50 161  0.4  1.6 99.00 99.00 99.00 999 1015.5  14.8  14.3  13.9 99.0 99.00
2013 02 12 02 50 175  0.9  2.5 99.00 99.00 99.00 999 1014.7  15.2  14.3  14.2 99.0 99.00
2013 02 12 03 50 317  0.3  1.1 99.00 99.00 99.00 999 1014.6  14.8  14.3  13.9 99.0 99.00
2013 02 12 04 50 218  0.2  1.0 99.00 99.00 99.00 999 1014.5  14.1  14.2  13.4 99.0 99.00
2013 02 12 05 50 198  0.2  0.9 99.00 99.00 99.00 999 1014.1  14.1  14.0  13.4 99.0 99.00
2013 02 12 06 50 264  0.1  0.8 99.00 99.00 99.00 999 1014.0  14.0  13.9  13.3 99.0 99.00
2013 02 12 07 50 202  0.1  0.7 99.00 99.00 99.00 999 1014.6  14.1  13.8  13.2 99.0 99.00
2013 02 12 08 50 197  0.1  0.9 99.00 99.00 99.00 999 1014.5  14.1  13.8  13.3 99.0 99.00
2013 02 12 09 50 207  0.1  0.7 99.00 99.00 99.00 999 1014.5  13.8  13.7  13.1 99.0 99.00
2013 02 12 10 50 167  0.1  0.4 99.00 99.00 99.00 999 1014.7  13.1  13.5  12.4 99.0 99.00
2013 02 12 11 50 167  0.0  0.3 99.00 99.00 99.00 999 1015.8  13.0  13.3  12.2 99.0 99.00
2013 02 12 12 50 275  0.2  0.8 99.00 99.00 99.00 999 1016.6  13.0  13.1  12.0 99.0 99.00
2013 02 12 13 50 253  1.2  2.3 99.00 99.00 99.00 999 1017.1  13.6  13.2  11.4 99.0 99.00
2013 02 12 15 50 275  3.8  5.0 99.00 99.00 99.00 999 1017.9  13.7  13.7   6.3 99.0 99.00
2013 02 12 16 50 238  0.3  1.1 99.00 99.00 99.00 999 1018.1  14.2  14.0   7.0 99.0 99.00
2013 02 12 17 50 167  0.1  0.6 99.00 99.00 99.00 999 1017.4  14.9  14.4   5.8 99.0 99.00
2013 02 12 18 50 167  0.0  0.4 99.00 99.00 99.00 999 1016.5  15.1  14.6   7.0 99.0 99.00
2013 02 12 19 50 167  0.0  0.0 99.00 99.00 99.00 999 1015.1  15.1  14.9   5.9 99.0 99.00
2013 02 12 20 50 167  0.0  0.0 99.00 99.00 99.00 999 1015.0  14.4  14.9   9.1 99.0 99.00
2013 02 12 21 50 185  0.3  0.9 99.00 99.00 99.00 999 1015.2  14.4  14.8   9.7 99.0 99.00
2013 02 12 22 50 167  0.0  0.3 99.00 99.00 99.00 999 1014.6  13.5  14.5   9.5 99.0 99.00
2013 02 12 23 50 204  0.1  0.6 99.00 99.00 99.00 999 1016.0  13.2  14.1  10.0 99.0 99.00
2013 02 13 00 50 167  0.0  0.3 99.00 99.00 99.00 999 1015.1  12.9  13.8  10.1 99.0 99.00
2013 02 13 01 50 167  0.0  0.0 99.00 99.00 99.00 999 1014.9  13.0  13.6  10.7 99.0 99.00
2013 02 13 02 50 167  0.0  0.1 99.00 99.00 99.00 999 1014.6  12.8  13.4  11.0 99.0 99.00
2013 02 13 03 50 240  0.6  1.0 99.00 99.00 99.00 999 1014.9  13.0  13.3  11.5 99.0 99.00
2013 02 13 04 50 275  2.2  3.1 99.00 99.00 99.00 999 1015.9  12.2  13.1  11.1 99.0 99.00
2013 02 13 05 50 289  1.3  2.1 99.00 99.00 99.00 999 1015.3  11.4  12.7   9.9 99.0 99.00
2013 02 13 06 50  79  1.1  2.1 99.00 99.00 99.00 999 1013.6  10.9  12.3   9.7 99.0 99.00
2013 02 13 07 50  61  1.1  2.8 99.00 99.00 99.00 999 1012.6  10.0  11.9   8.7 99.0 99.00
2013 02 13 08 50  79  1.8  3.2 99.00 99.00 99.00 999 1010.7   9.8  11.4   8.5 99.0 99.00
2013 02 13 09 50  97  3.0  5.5 99.00 99.00 99.00 999 1009.7   9.9  11.0   8.8 99.0 99.00
2013 02 13 10 50  81  2.0  3.4 99.00 99.00 99.00 999 1009.4   9.6  10.8   8.7 99.0 99.00
2013 02 13 11 50  22  0.7  1.8 99.00 99.00 99.00 999 1009.3   9.8  10.6   9.3 99.0 99.00
2013 02 13 12 50  39  0.6  1.9 99.00 99.00 99.00 999 1008.7   9.5  10.5   9.1 99.0 99.00
2013 02 13 13 50 323  1.2  2.4 99.00 99.00 99.00 999 1008.1   9.9  10.5   9.6 99.0 99.00
2013 02 13 14 50 300  3.1  4.9 99.00 99.00 99.00 999 1007.7  10.1  10.5   9.8 99.0 99.00
2013 02 13 15 50 300  3.1  6.3 99.00 99.00 99.00 999 1007.4  10.2  10.5   9.7 99.0 99.00
2013 02 13 16 50  24  0.7  2.1 99.00 99.00 99.00 999 1006.5  10.6  10.8   9.9 99.0 99.00
2013 02 13 17 50  63  0.3  0.9 99.00 99.00 99.00 999 1005.6  11.7  11.5  10.8 99.0 99.00
2013 02 13 18 50 275  0.6  1.5 99.00 99.00 99.00 999 1005.3  12.0  12.2  11.1 99.0 99.00
2013 02 13 19 50 167  0.0  0.0 99.00 99.00 99.00 999 1004.7  13.0  12.6  12.2 99.0 99.00
2013 02 13 20 50 167  0.0  0.4 99.00 99.00 99.00 999 1005.1  12.9  12.8  12.1 99.0 99.00
2013 02 13 21 50 199  0.2  1.0 99.00 99.00 99.00 999 1003.8  13.5  12.9  12.9 99.0 99.00
2013 02 13 22 50 184  0.4  1.3 99.00 99.00 99.00 999 1004.3  13.8  13.0  13.2 99.0 99.00
2013 02 13 23 50 167  0.0  0.4 99.00 99.00 99.00 999 1004.7  13.7  13.1  13.1 99.0 99.00
2013 02 14 00 50 167  0.1  0.9 99.00 99.00 99.00 999 1005.6  13.3  13.0  12.7 99.0 99.00
2013 02 14 01 50 320  0.2  1.1 99.00 99.00 99.00 999 1005.5  13.3  12.9  12.5 99.0 99.00
2013 02 14 02 50 326  0.3  1.3 99.00 99.00 99.00 999 1007.0  12.7  12.8  10.6 99.0 99.00
2013 02 14 03 50 267  0.3  1.4 99.00 99.00 99.00 999 1007.2  12.4  12.4  10.0 99.0 99.00
2013 02 14 04 50 246  1.5  3.3 99.00 99.00 99.00 999 1008.2  11.8  12.1   8.2 99.0 99.00
2013 02 14 06 50 247  1.0  2.0 99.00 99.00 99.00 999 1009.3  10.8  11.5   7.9 99.0 99.00
2013 02 14 07 50 262  2.2  5.2 99.00 99.00 99.00 999 1010.1  10.3  11.2   6.7 99.0 99.00
2013 02 14 08 50 263  3.1  6.9 99.00 99.00 99.00 999 1011.6   9.4  10.7   5.0 99.0 99.00
2013 02 14 09 50 276  2.8  5.5 99.00 99.00 99.00 999 1013.0   8.6  10.2   4.6 99.0 99.00
2013 02 14 10 50 268  3.8  6.1 99.00 99.00 99.00 999 1014.0   8.1   9.6   4.5 99.0 99.00
2013 02 14 11 50 281  3.5  6.2 99.00 99.00 99.00 999 1014.2   7.3   9.1   4.5 99.0 99.00
2013 02 14 12 50 284  2.6  4.6 99.00 99.00 99.00 999 1014.9   6.8   8.6   3.6 99.0 99.00
2013 02 14 13 50 289  2.9  5.0 99.00 99.00 99.00 999 1016.4   7.3   9.2   2.7 99.0 99.00
2013 02 14 14 50 309  1.9  3.7 99.00 99.00 99.00 999 1016.0   7.5   9.3   2.3 99.0 99.00
2013 02 14 15 50  10  1.1  2.7 99.00 99.00 99.00 999 1017.1   7.8   9.7   2.9 99.0 99.00
2013 02 14 16 50   6  0.6  1.8 99.00 99.00 99.00 999 1017.0   8.4  10.2   3.1 99.0 99.00
2013 02 14 17 50 313  1.2  2.2 99.00 99.00 99.00 999 1016.8   8.6  10.7   2.9 99.0 99.00
2013 02 14 18 50 284  1.3  2.7 99.00 99.00 99.00 999 1016.8   8.8  11.0   2.8 99.0 99.00
2013 02 14 19 50 289  1.0  2.1 99.00 99.00 99.00 999 1016.1   9.1  11.3   2.9 99.0 99.00
2013 02 14 20 50 102  0.6  1.7 99.00 99.00 99.00 999 1016.8   9.6  11.5   3.5 99.0 99.00
2013 02 14 21 50 102  0.7  2.5 99.00 99.00 99.00 999 1016.6   9.3  11.3   4.2 99.0 99.00
2013 02 14 22 50 107  0.9  2.3 99.00 99.00 99.00 999 1017.3   8.6  10.9   4.0 99.0 99.00
2013 02 14 23 50 100  0.4  1.8 99.00 99.00 99.00 999 1017.7   8.5  10.3   4.3 99.0 99.00
2013 02 15 00 50  95  0.7  2.2 99.00 99.00 99.00 999 1018.1   8.4   9.8   4.3 99.0 99.00
2013 02 15 01 50 109  0.2  1.2 99.00 99.00 99.00 999 1018.7   8.4   9.4   4.3 99.0 99.00
2013 02 15 02 50 167  0.1  0.4 99.00 99.00 99.00 999 1018.8   8.6   9.1   4.4 99.0 99.00
2013 02 15 03 50 296  0.7  1.5 99.00 99.00 99.00 999 1018.0   9.0   9.0   5.8 99.0 99.00
2013 02 15 04 50 286  1.1  2.2 99.00 99.00 99.00 999 1017.8   8.2   8.8   5.6 99.0 99.00
2013 02 15 05 50 278  1.8  2.4 99.00 99.00 99.00 999 1018.1   8.4   8.7   5.8 99.0 99.00
2013 02 15 06 50 280  2.7  3.7 99.00 99.00 99.00 999 1017.5   7.9   8.5   6.0 99.0 99.00
2013 02 15 07 50 272  3.3  4.2 99.00 99.00 99.00 999 1017.3   7.6   8.2   5.8 99.0 99.00
2013 02 15 08 50 269  3.1  4.6 99.00 99.00 99.00 999 1017.9   7.2   8.0   5.3 99.0 99.00
2013 02 15 09 50 279  1.8  2.8 99.00 99.00 99.00 999 1017.7   6.8   7.7   5.7 99.0 99.00
2013 02 15 10 50 284  1.8  3.1 99.00 99.00 99.00 999 1017.8   6.7   7.4   6.1 99.0 99.00
2013 02 15 11 50 283  1.8  2.9 99.00 99.00 99.00 999 1018.0   6.2   7.1   5.2 99.0 99.00
2013 02 15 12 50 287  2.3  3.5 99.00 99.00 99.00 999 1018.3   6.8   7.5   4.0 99.0 99.00
2013 02 15 13 50  26  0.3  0.9 99.00 99.00 99.00 999 1019.3   8.0   8.5   3.8 99.0 99.00
2013 02 15 14 50 294  1.2  2.8 99.00 99.00 99.00 999 1018.9   9.1   9.0   4.1 99.0 99.00
2013 02 15 15 50  48  0.9  2.0 99.00 99.00 99.00 999 1018.7  10.6  10.0   2.6 99.0 99.00
2013 02 15 16 50  87  1.4  2.6 99.00 99.00 99.00 999 1018.1  11.7  11.2   3.2 99.0 99.00
2013 02 15 17 50 112  0.7  2.7 99.00 99.00 99.00 999 1017.4  12.2  11.9   3.6 99.0 99.00
2013 02 15 18 50  93  2.0  3.8 99.00 99.00 99.00 999 1016.6  12.2  12.1   2.1 99.0 99.00
2013 02 15 19 50  97  2.5  4.7 99.00 99.00 99.00 999 1016.0  12.1  12.1   3.4 99.0 99.00
2013 02 15 20 50 101  2.0  3.6 99.00 99.00 99.00 999 1015.6  12.1  12.0   3.6 99.0 99.00
2013 02 15 21 50 100  1.5  2.8 99.00 99.00 99.00 999 1015.4  12.1  11.9   3.1 99.0 99.00
2013 02 15 22 50 167  0.0  1.2 99.00 99.00 99.00 999 1015.1  11.2  11.7   3.3 99.0 99.00
2013 02 15 23 50 102  0.4  1.1 99.00 99.00 99.00 999 1014.9  10.5  11.2   4.0 99.0 99.00
2013 02 16 00 50 167  0.0  0.0 99.00 99.00 99.00 999 1015.2  10.0  10.7   4.0 99.0 99.00
2013 02 16 01 50 167  0.0  0.0 99.00 99.00 99.00 999 1015.3   8.6  10.2   4.7 99.0 99.00
2013 02 16 02 50 167  0.0  0.0 99.00 99.00 99.00 999 1015.3   9.1   9.8   4.8 99.0 99.00
2013 02 16 03 50 167  0.0  0.4 99.00 99.00 99.00 999 1014.8   9.5   9.4   6.5 99.0 99.00
2013 02 16 04 50 167  0.0  0.3 99.00 99.00 99.00 999 1014.5   9.3   9.1   6.6 99.0 99.00
2013 02 16 05 50 258  0.5  1.1 99.00 99.00 99.00 999 1014.1   9.2   9.0   6.4 99.0 99.00
2013 02 16 06 50 266  0.2  0.7 99.00 99.00 99.00 999 1013.4   8.6   8.9   6.4 99.0 99.00
2013 02 16 07 50 167  0.0  0.2 99.00 99.00 99.00 999 1012.8   8.7   8.7   6.8 99.0 99.00
2013 02 16 08 50 222  0.1  0.4 99.00 99.00 99.00 999 1012.5   8.8   8.5   7.7 99.0 99.00
2013 02 16 09 50 248  0.8  3.1 99.00 99.00 99.00 999 1012.4   7.5   8.4   4.9 99.0 99.00
2013 02 16 10 50 260  1.7  3.9 99.00 99.00 99.00 999 1011.6   7.7   8.1   4.3 99.0 99.00
2013 02 16 11 50 278  2.1  3.4 99.00 99.00 99.00 999 1011.6   6.6   7.8   4.6 99.0 99.00
2013 02 16 13 50  56  1.6  3.4 99.00 99.00 99.00 999 1011.5   8.0   9.0   4.5 99.0 99.00
2013 02 16 14 50  58  1.2  2.6 99.00 99.00 99.00 999 1011.0   9.3   9.6   6.0 99.0 99.00
2013 02 16 15 50  55  1.1  3.3 99.00 99.00 99.00 999 1010.5   9.3  10.1   6.1 99.0 99.00
2013 02 16 16 50  55  1.1  2.6 99.00 99.00 99.00 999 1009.7  10.0  10.6   6.3 99.0 99.00
2013 02 16 17 50 294  2.4  5.0 99.00 99.00 99.00 999 1008.6   9.9  10.9   6.5 99.0 99.00
2013 02 16 18 50 300  1.9  3.9 99.00 99.00 99.00 999 1007.2   9.8  10.9   5.9 99.0 99.00
2013 02 16 19 50 292  2.2  3.9 99.00 99.00 99.00 999 1006.0   9.8  10.8   5.8 99.0 99.00
2013 02 16 20 50 324  1.7  3.3 99.00 99.00 99.00 999 1005.1   9.9  10.9   5.6 99.0 99.00
2013 02 16 21 50 289  2.6  4.4 99.00 99.00 99.00 999 1005.0   9.4  10.6   5.4 99.0 99.00
2013 02 16 22 50 267  6.9 14.0 99.00 99.00 99.00 999 1005.5   5.5   9.6   4.3 99.0 99.00
2013 02 16 23 50 276  8.0 12.5 99.00 99.00 99.00 999 1007.2   4.0   7.6   3.3 99.0 99.00
2013 02 17 00 50 276  5.7  9.1 99.00 99.00 99.00 999 1008.0   3.1   6.5   2.3 99.0 99.00
2013 02 17 01 50 298  3.2  5.2 99.00 99.00 99.00 999 1007.6   2.9   5.5   2.2 99.0 99.00
2013 02 17 02 50 259  2.3  6.9 99.00 99.00 99.00 999 1008.7   2.9   5.0   2.1 99.0 99.00
2013 02 17 03 50 264  3.7  7.8 99.00 99.00 99.00 999 1008.8   3.1   4.7   2.2 99.0 99.00
2013 02 17 04 50 264  2.9  6.4 99.00 99.00 99.00 999 1009.5   2.8   4.4   1.7 99.0 99.00
2013 02 17 06 50 264  2.8  7.0 99.00 99.00 99.00 999 1010.3   2.1   3.9   1.6 99.0 99.00
2013 02 17 07 50 272  6.7 10.2 99.00 99.00 99.00 999 1011.3   2.4   3.6   0.4 99.0 99.00
2013 02 17 08 50 262  2.7  6.0 99.00 99.00 99.00 999 1011.9   1.8   3.4   0.6 99.0 99.00
2013 02 17 09 50 258  2.5  6.3 99.00 99.00 99.00 999 1012.7   1.7   3.0   0.1 99.0 99.00
2013 02 17 10 50 251  2.5  4.6 99.00 99.00 99.00 999 1014.0   1.2   2.7  -1.1 99.0 99.00
2013 02 17 11 50 248  1.7  3.2 99.00 99.00 99.00 999 1014.9   0.8   2.2  -2.6 99.0 99.00
2013 02 17 12 50 250  2.0  3.4 99.00 99.00 99.00 999 1015.6   0.7   2.5  -3.7 99.0 99.00
2013 02 17 13 50 256  3.0  6.4 99.00 99.00 99.00 999 1016.5   1.2   2.9  -4.0 99.0 99.00
2013 02 17 14 50 253  2.7  7.9 99.00 99.00 99.00 999 1017.1   1.3   2.7  -5.5 99.0 99.00
2013 02 17 15 50 251  2.6  5.4 99.00 99.00 99.00 999 1017.9   1.3   2.7  -7.4 99.0 99.00
2013 02 17 16 50 249  2.3  4.5 99.00 99.00 99.00 999 1017.8   1.7   2.7  -7.6 99.0 99.00
2013 02 17 17 50 240  2.2  4.5 99.00 99.00 99.00 999 1017.8   2.0   2.7  -7.9 99.0 99.00
2013 02 17 18 50 251  2.9  7.7 99.00 99.00 99.00 999 1017.4   2.3   2.8  -8.0 99.0 99.00
2013 02 17 19 50 261  4.6 12.8 99.00 99.00 99.00 999 1017.6   2.5   2.7  -8.6 99.0 99.00
2013 02 17 20 50 258  3.6  8.5 99.00 99.00 99.00 999 1018.3   2.8   2.9  -9.4 99.0 99.00
2013 02 17 21 50 245  2.2  4.8 99.00 99.00 99.00 999 1019.3   3.3   3.0  -9.6 99.0 99.00
2013 02 17 22 50 248  1.6  3.0 99.00 99.00 99.00 999 1020.4   3.3   3.0  -9.2 99.0 99.00
2013 02 17 23 50 228  0.7  1.5 99.00 99.00 99.00 999 1021.6   2.7   2.9  -8.4 99.0 99.00
2013 02 18 00 50 226  0.4  0.9 99.00 99.00 99.00 999 1022.5   2.5   2.6  -7.9 99.0 99.00
2013 02 18 01 50 231  0.6  1.1 99.00 99.00 99.00 999 1023.2   2.4   2.4  -8.1 99.0 99.00
2013 02 18 02 50 233  0.6  1.3 99.00 99.00 99.00 999 1024.2   2.7   2.2  -7.3 99.0 99.00
2013 02 18 03 50 230  0.7  1.3 99.00 99.00 99.00 999 1024.7   2.5   2.2  -6.8 99.0 99.00
2013 02 18 04 50 255  1.1  2.2 99.00 99.00 99.00 999 1025.2   2.6   2.2  -7.5 99.0 99.00
2013 02 18 05 50 262  2.6  5.4 99.00 99.00 99.00 999 1026.0   2.0   2.1  -7.1 99.0 99.00
2013 02 18 06 50 265  3.8  7.1 99.00 99.00 99.00 999 1026.3   2.0   2.0  -8.2 99.0 99.00
2013 02 18 07 50 279  2.8  4.9 99.00 99.00 99.00 999 1026.7   0.9   1.8  -6.9 99.0 99.00
2013 02 18 08 50 279  3.5  5.5 99.00 99.00 99.00 999 1026.9   0.9   1.4  -7.2 99.0 99.00
2013 02 18 09 50 281  2.5  4.5 99.00 99.00 99.00 999 1028.0   0.4   1.1  -7.8 99.0 99.00
2013 02 18 10 50 279  2.7  3.9 99.00 99.00 99.00 999 1028.8   0.3 999.0  -9.2 99.0 99.00
2013 02 18 11 50 280  2.1  3.3 99.00 99.00 99.00 999 1029.2   0.0 999.0  -8.0 99.0 99.00
2013 02 18 12 50 282  2.1  3.4 99.00 99.00 99.00 999 1030.1   0.3   1.4  -9.8 99.0 99.00
2013 02 18 13 50 303  1.1  3.0 99.00 99.00 99.00 999 1030.8   0.6   2.4 -10.7 99.0 99.00
2013 02 18 14 50 301  0.6  1.9 99.00 99.00 99.00 999 1031.3   1.7   2.6 -10.0 99.0 99.00
2013 02 18 15 50 289  0.7  2.2 99.00 99.00 99.00 999 1031.3   2.6   3.1 -10.0 99.0 99.00
2013 02 18 16 50 143  0.5  2.0 99.00 99.00 99.00 999 1030.7   4.6   4.0  -9.6 99.0 99.00
2013 02 18 17 50 167  0.0  0.4 99.00 99.00 99.00 999 1030.0   6.1   4.7  -7.1 99.0 99.00
2013 02 18 18 50 167  0.0  0.2 99.00 99.00 99.00 999 1029.2   6.6   5.3  -6.9 99.0 99.00
2013 02 18 19 50 167  0.0  0.4 99.00 99.00 99.00 999 1028.6   6.7   5.5  -4.7 99.0 99.00
2013 02 18 20 50 167  0.0  0.4 99.00 99.00 99.00 999 1028.5   6.9   5.7  -5.5 99.0 99.00
2013 02 18 21 50 167  0.0  0.2 99.00 99.00 99.00 999 1028.7   7.2   5.8  -5.2 99.0 99.00
2013 02 18 22 50 167  0.0  0.6 99.00 99.00 99.00 999 1028.7   7.3   5.9  -4.0 99.0 99.00
2013 02 18 23 50 167  0.0  0.1 99.00 99.00 99.00 999 1028.9   7.2   5.8  -2.6 99.0 99.00
2013 02 19 00 50 167  0.0  0.2 99.00 99.00 99.00 999 1028.7   7.8   5.8  -2.4 99.0 99.00
2013 02 19 01 50 191  0.2  1.2 99.00 99.00 99.00 999 1028.5   8.3   5.8  -2.3 99.0 99.00
2013 02 19 02 50 167  0.0  0.5 99.00 99.00 99.00 999 1028.2   8.7   6.0  -0.8 99.0 99.00
2013 02 19 03 50 167  0.0  0.3 99.00 99.00 99.00 999 1027.3   9.2   6.2   1.0 99.0 99.00
2013 02 19 04 50 167  0.0  0.3 99.00 99.00 99.00 999 1026.5   9.6   6.6   3.3 99.0 99.00
2013 02 19 05 50 167  0.0  0.2 99.00 99.00 99.00 999 1026.1  10.3   6.9   4.8 99.0 99.00
2013 02 19 06 50 167  0.1  0.7 99.00 99.00 99.00 999 1025.6  10.5   7.0   5.6 99.0 99.00
2013 02 19 07 50 167  0.0  0.0 99.00 99.00 99.00 999 1024.7  10.0   7.1   6.7 99.0 99.00
2013 02 19 08 50 167  0.0  0.0 99.00 99.00 99.00 999 1023.9  10.0   7.2   7.7 99.0 99.00
2013 02 19 09 50  98  1.1  2.0 99.00 99.00 99.00 999 1023.2   9.2   7.4   7.8 99.0 99.00
2013 02 19 10 50 100  0.6  1.8 99.00 99.00 99.00 999 1022.6   9.8   7.4   8.0 99.0 99.00
2013 02 19 11 50 137  0.1  0.9 99.00 99.00 99.00 999 1022.0  10.4   7.7   7.5 99.0 99.00
2013 02 19 12 50 100  0.8  1.9 99.00 99.00 99.00 999 1021.6  11.0   8.2   7.6 99.0 99.00
2013 02 19 13 50 167  0.1  1.4 99.00 99.00 99.00 999 1021.5  13.8  10.3   7.8 99.0 99.00
2013 02 19 14 50 167  0.0  0.4 99.00 99.00 99.00 999 1020.8  15.0  11.4  11.3 99.0 99.00
2013 02 19 15 50 167  0.0  0.3 99.00 99.00 99.00 999 1020.1  15.0  12.2  11.1 99.0 99.00
2013 02 19 16 50 162  5.2  6.7 99.00 99.00 99.00 999 1019.1  14.5  13.1  11.5 99.0 99.00
2013 02 19 17 50 167  4.8  6.4 99.00 99.00 99.00 999 1017.0  15.2  13.3  12.1 99.0 99.00
2013 02 19 18 50 287  3.7  6.6 99.00 99.00 99.00 999 1017.1  12.6  13.0  12.1 99.0 99.00
2013 02 19 19 50 215  1.9  3.9 99.00 99.00 99.00 999 1015.0  14.0  12.6  11.6 99.0 99.00
2013 02 19 20 50 248  3.9  6.3 99.00 99.00 99.00 999 1014.0  15.0  13.0  10.9 99.0 99.00
2013 02 19 21 50 255  4.8  8.0 99.00 99.00 99.00 999 1013.6  14.2  13.3  10.9 99.0 99.00
2013 02 19 22 50 277  5.9  8.4 99.00 99.00 99.00 999 1013.8  13.7  13.3  11.0 99.0 99.00
2013 02 19 23 50 291  1.2  2.6 99.00 99.00 99.00 999 1013.7  14.4  13.2  11.5 99.0 99.00
2013 02 20 00 50 289  1.2  2.9 99.00 99.00 99.00 999 1013.5  15.3  13.5  12.7 99.0 99.00
2013 02 20 01 50 193  0.6  2.1 99.00 99.00 99.00 999 1013.2  14.9  13.7  12.3 99.0 99.00
2013 02 20 02 50 222  0.4  2.2 99.00 99.00 99.00 999 1012.6  15.5  13.9  13.7 99.0 99.00
2013 02 20 03 50 243  1.9  4.0 99.00 99.00 99.00 999 1012.6  15.0  14.0  12.9 99.0 99.00
2013 02 20 04 50 266  3.7  8.6 99.00 99.00 99.00 999 1012.2  14.2  13.8   9.2 99.0 99.00
2013 02 20 05 50 273  4.5  8.7 99.00 99.00 99.00 999 1012.4  12.9  12.9   9.1 99.0 99.00
2013 02 20 06 50 274  5.0 11.0 99.00 99.00 99.00 999 1012.7  11.8  12.1   8.0 99.0 99.00
2013 02 20 07 50 265  9.4 12.7 99.00 99.00 99.00 999 1013.3  10.3  11.1   7.0 99.0 99.00
2013 02 20 08 50 269  7.0  9.2 99.00 99.00 99.00 999 1013.6   9.4  10.0   6.1 99.0 99.00
2013 02 20 09 50 274  6.0  7.3 99.00 99.00 99.00 999 1014.1   8.2   8.9   2.9 99.0 99.00
2013 02 20 10 50 272  5.7  7.2 99.00 99.00 99.00 999 1015.3   7.4   8.2   0.1 99.0 99.00
2013 02 20 11 50 277  5.8  7.0 99.00 99.00 99.00 999 1016.0   6.4   7.4  -1.2 99.0 99.00
2013 02 20 12 50 271  6.9  8.9 99.00 99.00 99.00 999 1016.6   5.5   5.9  -2.3 99.0 99.00
2013 02 20 13 50 270  7.4  9.3 99.00 99.00 99.00 999 1016.7   4.7   4.8  -3.2 99.0 99.00
2013 02 20 14 50 270  5.9  7.5 99.00 99.00 99.00 999 1016.6   5.2   4.0  -4.7 99.0 99.00
2013 02 20 15 50 280  4.9  7.1 99.00 99.00 99.00 999 1016.6   4.9   3.5  -4.7 99.0 99.00
2013 02 20 16 50 300  3.0  6.5 99.00 99.00 99.00 999 1016.6   4.8   4.3  -6.2 99.0 99.00
